period,NG_Power_Gen,NG_Seasonal_Power_Gen,NG_Commercial_Usage,NG_Vehicle_Fuel_Usage,NG_Delivery_Usage,NG_Industrial_Usage,NG_Residential_Usage,Heating_Days,Cooling_Days,NG_Gross_Withdrawls,EAST_NG_Storage_BCF,Storage_t1,Storage_t2,Storage_4Wk_Avg,Heating_Days_4Wk_Avg,Cooling_Days_4Wk_Avg
2010-01-22,398.01873048907385,-14.467199887323284,217.99375650364203,1.3028095733610825,1058.7554630593131,99.21331945889698,342.2310093652446,483.1428571428572,2.2857142857142856,280.8699271592092,616,642.0,703.0,682.5,608.7857142857143,0.8214285714285714
2010-01-29,398.01873048907385,-12.57804552376638,217.99375650364203,1.3028095733610825,1058.7554630593131,99.21331945889698,342.2310093652446,520.4285714285714,1.7142857142857142,280.8699271592092,582,616.0,642.0,635.75,601.6428571428571,1.0
2010-02-05,450.1428571428571,-10.68889116020948,245.33163265306123,1.4387755102040816,1185.7908163265306,110.90816326530611,377.9744897959183,682.8571428571429,1.2857142857142858,313.4438775510204,523,582.0,616.0,590.75,596.4285714285714,1.3214285714285714
2010-02-12,450.1428571428571,-8.799736796652581,245.33163265306123,1.4387755102040816,1185.7908163265306,110.90816326530611,377.9744897959183,657.5714285714286,0.1428571428571428,313.4438775510204,471,523.0,582.0,548.0,586.0,1.3571428571428572
2010-02-19,450.1428571428571,-9.821397859286115,245.33163265306123,1.4387755102040816,1185.7908163265306,110.90816326530611,377.9744897959183,600.1428571428571,0.0,313.4438775510204,425,471.0,523.0,500.25,615.25,0.7857142857142857
2010-02-26,450.1428571428571,-11.598730106591074,245.33163265306123,1.4387755102040816,1185.7908163265306,110.90816326530611,377.9744897959183,500.0,0.7142857142857143,313.4438775510204,390,425.0,471.0,452.25,610.1428571428571,0.5357142857142857
2010-03-05,388.6867845993757,-13.376062353896032,164.37877211238293,1.3028095733610825,880.2539021852238,89.15296566077002,236.73673257023933,503.0,0.0,280.5036420395421,349,390.0,425.0,408.75,565.1785714285714,0.21428571428571427
2010-03-12,388.6867845993757,-15.153394601200988,164.37877211238293,1.3028095733610825,880.2539021852238,89.15296566077002,236.73673257023933,372.57142857142856,0.4285714285714285,280.5036420395421,341,349.0,390.0,376.25,493.92857142857144,0.2857142857142857
2010-03-19,388.6867845993757,-14.655038609804624,164.37877211238293,1.3028095733610825,880.2539021852238,89.15296566077002,236.73673257023933,310.2857142857143,0.1428571428571428,280.5036420395421,334,341.0,349.0,353.5,421.46428571428567,0.3214285714285714
2010-03-26,388.6867845993757,-12.94401370487548,164.37877211238293,1.3028095733610825,880.2539021852238,89.15296566077002,236.73673257023933,283.2857142857143,0.8571428571428571,280.5036420395421,336,334.0,341.0,340.0,367.2857142857142,0.3571428571428571
2010-04-02,439.0133333333333,-11.232988799946334,120.47555555555556,1.3422222222222222,786.2666666666667,84.18666666666667,141.2577777777778,285.1428571428572,2.142857142857143,364.44,333,336.0,334.0,336.0,312.82142857142856,0.8928571428571428
